2015-05-22 11:42:08 147.251.236.219 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /clear/VB035/1 
2015-05-22 11:42:23 147.251.236.219 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/VB035/1/2310/3 
2015-06-10 13:24:12 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/2 	 
2015-06-10 13:24:17 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/2/210/0 	 OK 
2015-06-10 13:25:13 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/3 	 
2015-06-10 13:28:51 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/3/201/1 	 OK 
2015-06-10 13:29:01 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/4 	 
2015-06-10 13:29:09 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/4/120/0 	 OK 
2015-06-10 13:29:09 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/5 	 
2015-06-10 13:29:46 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/5/201/2 	 OK 
2015-06-10 13:29:48 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/6 	 
2015-06-10 13:29:53 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/6/012/2 	 OK 
2015-06-10 13:29:54 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/7 	 
2015-06-10 13:30:00 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/7/102/2 	 OK 
2015-06-10 13:30:02 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/8 	 
2015-06-10 13:30:08 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/8/012/1 	 OK 
2015-06-10 13:30:10 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/9 	 
2015-06-10 13:30:23 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/9/210/0 	 BAD 
2015-06-10 13:30:42 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/10 	 
2015-06-10 13:30:46 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/10/210/0 	 OK 
2015-06-10 13:30:47 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/11 	 
2015-06-10 13:30:49 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/11/201/1 	 OK 
2015-06-10 13:30:50 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/12 	 
2015-06-10 13:31:37 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/12/201/2 	 BAD 
2015-06-10 13:33:20 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/13 	 
2015-06-10 13:33:45 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/13/201/2 	 OK 
2015-06-10 13:33:46 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/14 	 
2015-06-10 13:33:52 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/14/012/2 	 BAD 
2015-06-10 13:36:54 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/14/012/2 	 BAD 
2015-06-10 13:37:00 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/14 	 
2015-06-10 13:37:05 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/14/210/2 	 BAD 
2015-06-10 13:37:59 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/14/210/2 	 OK 
2015-06-10 13:38:02 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/15 	 
2015-06-10 13:38:11 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/15/120/2 	 OK 
2015-06-10 13:38:13 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/16 	 
2015-06-10 13:38:17 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/16/201/0 	 OK 
2015-06-10 13:38:19 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/17 	 
2015-06-10 13:38:24 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/17/120/2 	 OK 
2015-06-10 13:38:26 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/18 	 
2015-06-10 13:38:38 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/18/201/2 	 OK 
2015-06-10 13:38:40 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/19 	 
2015-06-10 13:39:38 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/19 	 
2015-06-10 13:40:04 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/19/210/1 	 OK 
2015-06-10 13:40:05 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/20 	 
2015-06-10 13:40:12 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/20/210/0 	 OK 
2015-06-10 13:40:13 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/21 	 
2015-06-10 13:40:19 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/21/012/1 	 OK 
2015-06-10 13:40:20 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/22 	 
2015-06-10 13:40:29 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/22/120/0 	 BAD 
2015-06-10 13:40:33 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/23 	 
2015-06-10 13:40:44 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/23/120/1 	 OK 
2015-06-10 13:40:45 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/24 	 
2015-06-10 13:41:07 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/24/102/0 	 OK 
2015-06-10 13:41:08 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/25 	 
2015-06-10 13:41:15 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/25/021/0 	 OK 
2015-06-10 13:41:16 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/26 	 
2015-06-10 13:41:30 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/26/201/2 	 OK 
2015-06-10 13:41:31 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/27 	 
2015-06-10 13:41:47 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/27/102/0 	 BAD 
2015-06-10 13:42:48 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/27/102/0 	 BAD 
2015-06-10 13:44:01 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/27/102/0 	 OK 
2015-06-10 13:44:06 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/28 	 
2015-06-10 13:44:19 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/133/102/0 	 BAD 
2015-06-10 13:44:21 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /clear/IB101/133 	 
2015-06-10 13:44:22 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/1 	 
2015-06-10 13:44:28 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/1/021/2 	 OK 
2015-06-10 13:44:29 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/2 	 
2015-06-10 13:44:35 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/28 	 
2015-06-10 13:44:49 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/28/210/0 	 OK 
2015-06-10 13:44:50 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/29 	 
2015-06-10 13:45:42 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/2/021/0 	 OK 
2015-06-10 13:45:43 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/3 	 
2015-06-10 13:45:47 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/3/102/1 	 OK 
2015-06-10 13:45:48 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/4 	 
2015-06-10 13:45:51 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/4/021/0 	 OK 
2015-06-10 13:45:51 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/5 	 
2015-06-10 13:45:54 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/29/021/2 	 OK 
2015-06-10 13:45:56 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/30 	 
2015-06-10 13:46:19 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/5/210/2 	 OK 
2015-06-10 13:46:21 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/6 	 
2015-06-10 13:46:24 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/6/021/2 	 OK 
2015-06-10 13:46:25 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/7 	 
2015-06-10 13:46:27 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/7/120/2 	 OK 
2015-06-10 13:46:28 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/8 	 
2015-06-10 13:46:30 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/8/120/1 	 OK 
2015-06-10 13:46:31 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/9 	 
2015-06-10 13:46:34 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/9/102/2 	 OK 
2015-06-10 13:46:35 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/10 	 
2015-06-10 13:46:37 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/10/210/0 	 OK 
2015-06-10 13:46:38 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/11 	 
2015-06-10 13:46:40 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/11/210/1 	 OK 
2015-06-10 13:46:41 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/12 	 
2015-06-10 13:46:47 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/12/201/0 	 OK 
2015-06-10 13:46:48 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/13 	 
2015-06-10 13:46:53 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/13/201/2 	 OK 
2015-06-10 13:46:54 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/30/102/2 	 OK 
2015-06-10 13:46:55 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/14 	 
2015-06-10 13:46:55 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/31 	 
2015-06-10 13:46:56 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/13 	 
2015-06-10 13:46:57 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/14 	 
2015-06-10 13:47:00 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/31/021/2 	 OK 
2015-06-10 13:47:01 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/14/021/2 	 OK 
2015-06-10 13:47:01 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/32 	 
2015-06-10 13:47:02 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/15 	 
2015-06-10 13:47:08 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/15/012/2 	 OK 
2015-06-10 13:47:10 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/16 	 
2015-06-10 13:47:15 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/16/120/0 	 OK 
2015-06-10 13:47:16 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/17 	 
2015-06-10 13:47:20 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/17/120/2 	 OK 
2015-06-10 13:47:21 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/18 	 
2015-06-10 13:47:23 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/18/120/2 	 OK 
2015-06-10 13:47:25 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/19 	 
2015-06-10 13:47:25 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/32/012/0 	 BAD 
2015-06-10 13:47:28 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/19/102/1 	 OK 
2015-06-10 13:47:29 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/20 	 
2015-06-10 13:47:35 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/33 	 
2015-06-10 13:47:36 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/20/012/0 	 OK 
2015-06-10 13:47:37 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/21 	 
2015-06-10 13:47:39 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/21/210/1 	 OK 
2015-06-10 13:47:40 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/22 	 
2015-06-10 13:47:42 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/22/201/2 	 OK 
2015-06-10 13:47:44 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/23 	 
2015-06-10 13:47:53 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/23/012/0 	 BAD 
2015-06-10 13:47:58 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/24 	 
2015-06-10 13:48:05 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/24/210/2 	 BAD 
2015-06-10 13:48:07 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/25 	 
2015-06-10 13:48:09 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/25/120/0 	 OK 
2015-06-10 13:48:10 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/26 	 
2015-06-10 13:48:18 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/26/201/2 	 OK 
2015-06-10 13:48:19 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/27 	 
2015-06-10 13:48:22 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/27/201/0 	 OK 
2015-06-10 13:48:23 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/28 	 
2015-06-10 13:48:25 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/28/021/0 	 OK 
2015-06-10 13:48:26 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/29 	 
2015-06-10 13:48:47 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/33/201/0 	 OK 
2015-06-10 13:48:49 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/34 	 
2015-06-10 13:48:56 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/29/012/2 	 OK 
2015-06-10 13:48:57 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/30 	 
2015-06-10 13:48:59 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/29 	 
2015-06-10 13:49:00 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/30 	 
2015-06-10 13:49:12 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/30/102/2 	 OK 
2015-06-10 13:49:13 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/31 	 
2015-06-10 13:49:15 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/34/021/1 	 OK 
2015-06-10 13:49:15 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/IB101/31/102/2 	 OK 
2015-06-10 13:49:16 147.251.228.69 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/35 	 
2015-06-10 13:49:16 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/32 	 
2015-06-10 13:49:18 147.251.235.23 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/IB101/31 	 
